track_id,track_name,artists,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,mood,energy_valence,energy_minus_valence,dance_energy,acoustic_energy,mood_score
spotify:track:8Ql5InaxxzD9Xj972UhRUE,Don't Stop Believin',Journey,Escape,60.0,0.326,0.632,10.0,-7.051,0.0,0.061,0.172,0.086,0.191,0.551,106.74,4.0,rock,happy,0.34823200000000004,0.08099999999999996,0.20603200000000002,0.06329599999999999,0.5078
spotify:track:EglRSl1Tcv1g26nmDWnQ3b,Breathe (2 AM),Anna Nalick,Wreck of the Day,51.0,0.548,0.495,2.0,-4.917,1.0,0.074,0.481,0.041,0.1,0.326,141.861,3.0,indie,sad,0.16137,0.16899999999999998,0.27126,0.24290499999999998,0.4433
spotify:track:ZG7mBEHbec4CuQOviyirrr,Air on the G String,Johann Sebastian Bach,Orchestral Suites,45.0,0.272,0.3321249999999998,9.0,-11.888625,1.0,0.035,0.494125,0.1365,0.077,0.501,109.541,4.0,classical,chill,0.16639462499999988,-0.16887500000000022,0.09033799999999995,0.3300137343750001,0.38163749999999996
spotify:track:yBiRJ3oFX7lmOOJ84UhMIh,Lost Dream,Sam Chase,Dream Chronicles,87.0,0.679,0.818,2.0,-4.611,1.0,0.044,0.042,0.027,0.194,0.747,127.812,4.0,pop,happy,0.611046,0.07099999999999995,0.555422,0.007644000000000002,0.7479
spotify:track:LNTj6V65VMnYJSDLMob2EP,Fluorescent Adolescent,Arctic Monkeys,Suck It and See,67.0,0.485,0.795,6.0,-7.66,1.0,0.071,0.088,0.08,0.236,0.365,157.851,4.0,rock,energetic,0.290175,0.43000000000000005,0.385575,0.018039999999999997,0.5299999999999999
spotify:track:r2LJyBCh76yTSVLg3el956,Use Somebody,Kings of Leon,Only by the Night,81.0,0.625,0.792,7.0,-7.302,0.0,0.063,0.074,0.055,0.122,0.475,126.876,4.0,rock,motivational,0.3762,0.31700000000000006,0.495,0.015391999999999996,0.6151
spotify:track:mYrbpNnH3eLU6Pq5YhRjGH,R U Mine?,Arctic Monkeys,AM,71.0,0.588,0.909,3.0,-5.012,0.0,0.038,0.199,0.07,0.083,0.728,133.285,4.0,rock,happy,0.661752,0.18100000000000005,0.534492,0.018108999999999997,0.7403000000000001
spotify:track:aKqzcFqG1xATjXce7YvSQn,Fading Night,Jamie Cole,Our Night EP,80.0,0.672,0.829,0.0,-7.748,1.0,0.199,0.116,0.035,0.163,0.737,78.35,5.0,hiphop,happy,0.610973,0.09199999999999997,0.557088,0.019836000000000006,0.7451
spotify:track:NqJRu0zCTfqQ0jnNS7DyJs,Big Rings,"Drake, Future",What a Time,73.0,0.879,0.858,10.0,-2.538,0.0,0.199,0.13,0.029,0.11,0.401,113.759,5.0,hiphop,angry,0.34405800000000003,0.45699999999999996,0.754182,0.018460000000000004,0.6815
spotify:track:z1q4JJqyOm3lKR0qzwNVIa,Taki Taki,"DJ Snake, Selena Gomez, Ozuna, Cardi B",Carte Blanche,72.0,0.674,0.666,7.0,-2.463,0.0,0.101,0.149,0.041,0.128,0.514,105.884,4.0,latin,energetic,0.342324,0.15200000000000002,0.44888400000000006,0.04976599999999999,0.6076
spotify:track:TlYrc07HXmBCAGUqbKL3W3,Golden Shadow,Quinn Rivers,Our Shadow Sessions,77.0,0.68,0.3321249999999998,7.0,-4.711,0.0,0.199,0.048,0.007,0.078,0.334,84.88,4.0,hiphop,sad,0.11092974999999994,-0.0018750000000002376,0.22584499999999988,0.03205800000000001,0.43723749999999995
spotify:track:8lJiCKU21KIvDTt7RL37Av,Golden Storm,Jamie Ray,Storm Sessions,77.0,0.732,0.673,4.0,-5.278,0.0,0.07,0.218,0.0,0.226,0.498,127.974,3.0,pop,energetic,0.335154,0.17500000000000004,0.492636,0.07128599999999999,0.6207
spotify:track:00XFkFoFJ3pkxla4JtY6p0,So What,Miles Davis,Kind of Blue,45.0,0.533,0.3321249999999998,5.0,-8.726,1.0,0.048,0.494125,0.1365,0.21,0.319,103.371,3.0,jazz,sad,0.10594787499999993,0.013124999999999776,0.1770226249999999,0.3300137343750001,0.38713749999999997
spotify:track:EOGRnWWMQ6olKtKX9niq0w,Levitating,Dua Lipa,Future Nostalgia,75.0,0.619,0.511,6.0,-5.677,1.0,0.115,0.309,0.016,0.181,0.542,177.28012499999997,4.0,pop,relaxed,0.27696200000000004,-0.031000000000000028,0.316309,0.15110099999999999,0.5558
spotify:track:jrAw7Ze9J2Ol74sZvnsxXA,Wild Night,Casey Cross,A Night Chronicles,62.0,0.416,0.831,6.0,-4.815,1.0,0.083,0.199,0.092,0.234,0.631,113.759,4.0,rock,happy,0.524361,0.19999999999999996,0.34569599999999995,0.03363100000000001,0.6265000000000001
spotify:track:NuNVQqRDVegHsqhSmx6y6E,Fire Shadow,Jamie Stone,The Shadow EP,83.0,0.819,0.601,10.0,-6.344,0.0,0.093,0.184,0.044,0.154,0.83,100.468,4.0,pop,happy,0.49882999999999994,-0.22899999999999998,0.49221899999999996,0.07341600000000001,0.758
spotify:track:e2MLcKZvsdG1zBKEfgYaHr,Electric River,Morgan Stone,Our River Diaries,78.0,0.81,0.6835,6.0,-3.829,1.0,0.199,0.073,0.016,0.14,0.747,76.357,4.0,hiphop,happy,0.5105745,-0.0635,0.553635,0.0231045,0.74685
spotify:track:2yS8YVuu1CZOpVqS74BFXZ,Intro,M83,"Hurry Up, We're Dreaming",74.0,1.0,0.737,8.0,-3.969,0.0,0.094,0.062,0.1365,0.105,0.609,139.997,4.0,electronic,happy,0.448833,0.128,0.737,0.016306,0.7646999999999999
spotify:track:Eo46nRmbuqlV9c5JhWInK7,Desert Nights,Iron Wolves,Blood and Thunder,73.0,0.672,0.909,3.0,-3.167,1.0,0.079,0.097,0.107,0.212,0.466,101.256,4.0,rock,angry,0.423594,0.443,0.6108480000000001,0.008826999999999998,0.6607000000000001
spotify:track:IrBkpCKRwmDoAYQ0o1B1oO,Dark Soul,Quinn Stone,Our Soul EP,76.0,0.81,0.686,5.0,-5.252,1.0,0.113,0.027,0.012,0.156,0.484,120.033,4.0,pop,energetic,0.33202400000000004,0.20200000000000007,0.55566,0.008477999999999998,0.6424
spotify:track:KqiCVnXgrZSLhON1IcDZZg,Daydream,Jessa Cole,Floating,74.0,0.667,0.589,6.0,-5.301,0.0,0.063,0.197,0.041,0.06,0.549,98.954,4.0,pop,chill,0.323361,0.039999999999999925,0.392863,0.08096700000000001,0.5964
spotify:track:5DgOvdOVkXuCi8nWQfTHiu,Fly Me to the Moon,Frank Sinatra,It Might as Well Be Swing,45.0,0.476,0.551,5.0,-5.65,1.0,0.033,0.494125,0.1365,0.171,0.463,135.194,4.0,jazz,chill,0.25511300000000003,0.08800000000000002,0.262276,0.22186212499999997,0.4933
spotify:track:4Ztk9yVsqnd6WSKoiSdtsi,Fire Sky,Skylar Lane,The Sky Chronicles,86.0,0.657,0.76,6.0,-6.012,0.0,0.053,0.117,0.043,0.144,0.538,134.405,4.0,pop,energetic,0.40888,0.22199999999999998,0.49932000000000004,0.02808,0.6403000000000001
spotify:track:9v5dUaW39y6pXDWUGcrs3I,Bad and Boujee,"Migos, Lil Uzi Vert",Culture,82.0,0.813,0.837,6.0,-3.295,1.0,0.199,0.097,0.026,0.145,0.426,95.978,4.0,hiphop,angry,0.356562,0.411,0.6804809999999999,0.015811000000000002,0.6654
spotify:track:qIs9f9lgvbISm6CsqO9l7j,Paper Route,Luca Drip,Stacks & Dreams,78.0,0.918,0.582,7.0,-6.833,1.0,0.199,0.122,0.036,0.15,0.307,97.99,4.0,hiphop,chill,0.17867399999999997,0.27499999999999997,0.534276,0.05099600000000001,0.5728
spotify:track:zMSvcFkxHDth1iYosyDL2x,Don't You Worry Child,Swedish House Mafia,Until One,74.0,0.677,0.665,6.0,-6.555,1.0,0.068,0.007,0.1365,0.064,0.736,132.679,4.0,electronic,happy,0.48944000000000004,-0.07099999999999995,0.4502050000000001,0.002345,0.6970000000000001
spotify:track:tBstrXryhvlVzIbTfj7VNQ,The Night Will Always Win,Manchester Orchestra,Hope,45.0,0.381,0.455,2.0,-7.361,1.0,0.071,0.494125,0.067,0.246,0.594,119.29,4.0,folk,chill,0.27027,-0.13899999999999996,0.173355,0.26929812499999994,0.4884
spotify:track:ojEe9FugSubcJkmjZvuRu9,Dark Shadow,Casey Blake,Your Shadow Collection,76.0,0.906,0.591,6.0,-8.226,1.0,0.187,0.131,0.031,0.247,0.478,81.339,4.0,hiphop,chill,0.28249799999999997,0.11299999999999999,0.535446,0.05357900000000001,0.6403
spotify:track:F8yo9ALI8WqzWjC3UCk9my,Electric Night,Sam Voss,Your Night Sessions,63.0,0.394,0.702,11.0,-4.324,0.0,0.038,0.098,0.128,0.097,0.5605,104.301,4.0,rock,motivational,0.39347099999999996,0.14149999999999996,0.276588,0.029204000000000004,0.5529999999999999
spotify:track:ywGvRGRwqmIUAp8JRH0krW,The Four Seasons: Spring,Antonio Vivaldi,The Four Seasons,45.0,0.39,0.425,9.0,-11.888625,1.0,0.05,0.494125,0.1365,0.19,0.5605,64.621,4.0,classical,chill,0.2382125,-0.1355,0.16575,0.28412187499999997,0.4687
spotify:track:Cl57Nj6IuO8K2Frn2bQPEP,Silver River,Alex Rivers,Your River EP,86.0,0.77,0.839,10.0,-5.728,0.0,0.079,0.053,0.024,0.223,0.798,119.654,4.0,pop,happy,0.6695220000000001,0.040999999999999925,0.64603,0.008533,0.8019
spotify:track:iF5RJW8R3a4xQ0oqDenKoy,Con Calma,"Daddy Yankee, Snow",Con Calma,74.0,0.657,0.725,-4.782,-5.677,1.0,0.064,0.145,0.036,0.165,0.819,125.012,4.0,latin,happy,0.5937749999999999,-0.09399999999999997,0.476325,0.039875,0.7422
spotify:track:rib5CG0lwAeALFo2ZyvqMn,Broken Storm,Riley Cross,A Storm Collection,77.0,0.758,0.709,3.0,-7.472,0.0,0.079,0.119,0.021,0.162,0.723,125.602,4.0,pop,happy,0.5126069999999999,-0.014000000000000012,0.537422,0.034629,0.7293000000000001
spotify:track:vuBvnNMRhvpQJH7iGhiQ6x,Fading Dream,Sam Stone,Our Dream Collection,45.0,0.818,0.689,11.0,-2.58,1.0,0.035,0.147,0.0,0.128,0.423,96.45,4.0,pop,energetic,0.29144699999999996,0.26599999999999996,0.5636019999999999,0.04571700000000001,0.6213
spotify:track:TtOQSFi2otME8DANyLGMkg,Open Light,Morgan Banks,Your Light,69.0,0.692,0.716,3.0,-6.454,0.0,0.199,0.139,0.021,0.206,0.711,81.564,4.0,hiphop,happy,0.509076,0.0050000000000000044,0.49547199999999997,0.03947600000000001,0.7068
spotify:track:X8FFIyEja7OQTxrtTQEMwk,Midnight Road,Sam Ray,Your Road Diaries,90.0,0.672,0.688,11.0,-6.15,0.0,0.054,0.06,0.008,0.187,0.834,105.382,4.0,pop,happy,0.573792,-0.14600000000000002,0.46233599999999997,0.018720000000000004,0.7416
spotify:track:AZdNkF7JDJJMHqrccoDluF,Canon in D,Johann Pachelbel,Baroque Favorites,45.0,0.2570000000000001,0.3321249999999998,8.0,-11.888625,1.0,0.052,0.494125,0.1365,0.189,0.178,72.649,4.0,classical,sad,0.059118249999999956,0.1541249999999998,0.08535612499999998,0.3300137343750001,0.24793749999999995
spotify:track:BycjaYzPXUqS82v3fav7YB,Broken Sky,Morgan Woods,Sky Chronicles,73.0,0.907,0.737,5.0,-3.48,1.0,0.116,0.023,0.032,0.078,0.363,94.902,4.0,hiphop,angry,0.26753099999999996,0.374,0.668459,0.0060490000000000006,0.6384
spotify:track:hSn6RI2D89NHon8U62QI3S,Way 2 Sexy,"Drake, Future, Young Thug",Certified Lover Boy,81.0,0.916,0.757,9.0,-3.887,0.0,0.184,0.046,0.001,0.181,0.305,85.664,4.0,hiphop,angry,0.230885,0.452,0.693412,0.011177999999999999,0.6238999999999999
spotify:track:ABmH0x9ZUinAMRwTfUAqVs,Fading Heart,Sam Cross,Our Heart Diaries,72.0,0.827,0.3321249999999998,7.0,-7.185,1.0,0.044,0.172,0.043,0.0,0.614,96.778,4.0,pop,happy,0.20392474999999985,-0.2818750000000002,0.2746673749999998,0.11487450000000003,0.5933375
spotify:track:j5C4XCMLICxKTjdVmyjcNm,The Scientist,Coldplay,A Rush of Blood to the Head,61.0,0.491,0.641,7.0,-2.457,1.0,0.079,0.18,0.03,0.292,0.426,146.111,4.0,rock,energetic,0.273066,0.21500000000000002,0.314731,0.06462,0.51
spotify:track:UJC4dzvdm4BNJ6lawOHOnm,Golden Hour,JVKE,this is what golden hour feels like,75.0,0.569,0.6835,5.0,-4.208,0.0,0.199,0.257,0.015,0.0,0.625,113.759,4.0,pop,happy,0.4271875,0.058499999999999996,0.38891149999999997,0.0813405,0.6257499999999999
spotify:track:4G63sEMMnA5Mq5AOyz99zX,Do I Wanna Know?,Arctic Monkeys,AM,67.0,0.593,0.616,10.0,-5.677,1.0,0.083,0.09,0.0,0.309,0.364,114.77,4.0,rock,energetic,0.22422399999999998,0.252,0.365288,0.03456,0.5083
spotify:track:8zeURhI0w3vCmzB5Jc9a94,Fire Star,Morgan Blake,Our Star Sessions,74.0,0.746,0.588,10.0,-7.007,1.0,0.066,0.121,0.035,0.097,0.567,140.19,4.0,pop,happy,0.33339599999999997,0.02100000000000002,0.438648,0.049852,0.627
spotify:track:8Y72COYJjxWDkwwSC7YMSv,Chop Suey!,System of a Down,Toxicity,50.0,0.415,0.908,6.0,-5.677,0.0,0.053,0.019,0.1365,0.184,0.238,141.161,3.0,metal,angry,0.216104,0.67,0.37682,0.0017479999999999993,0.4921
spotify:track:txD4pPXnr3qhObA754S6uS,Open Shadow,Sam Ray,Our Shadow,75.0,0.672,0.512,1.0,-2.357,0.0,0.072,0.156,0.042,0.193,0.79,136.16,4.0,pop,happy,0.40448,-0.278,0.34406400000000004,0.076128,0.6712
spotify:track:sFeXctq0OZ9a13x6WAppYg,Rising Road,Jordan Blake,Your Road EP,74.0,0.759,0.842,6.0,-6.988,0.0,0.063,0.086,0.01,0.219,0.734,139.621,4.0,pop,happy,0.618028,0.10799999999999998,0.639078,0.013588000000000001,0.7739
spotify:track:qmR2QeWQ4xw18wJJbx8yHa,Jimmy Cooks,"Drake, 21 Savage","Honestly, Nevermind",81.0,0.846,0.598,9.0,-3.627,1.0,0.199,0.079,0.019,0.245,0.445,78.826,4.0,hiphop,chill,0.26611,0.15299999999999997,0.5059079999999999,0.031758,0.6112
spotify:track:xPzi0N7cJGhWuZUFKd5ET3,Dark Rain,Riley Blake,Your Rain EP,70.0,0.672,0.6835,6.0,-5.081,0.0,0.09,0.186,0.059,0.114,0.467,118.48,4.0,rock,energetic,0.3191945,0.21649999999999997,0.45931200000000005,0.058869,0.59345
spotify:track:ucE84VQ9X3Gck2qxvNG9ll,Somebody That I Used to Know,"Gotye, Kimbra",Making Mirrors,65.0,0.427,0.904,11.0,-2.221,1.0,0.055,0.131,0.13,0.134,0.599,150.203,4.0,rock,motivational,0.541496,0.30500000000000005,0.386008,0.012575999999999997,0.6389
spotify:track:0ASFXAFPQJscBKdgFcw3dT,Tennis Court,Lorde,Pure Heroine,53.0,0.596,0.484,8.0,-8.969,1.0,0.082,0.494125,0.033,0.212,0.582,116.611,4.0,indie,chill,0.281688,-0.09799999999999998,0.288464,0.2549685,0.5568
spotify:track:iXsjZYcAOai3jd9oemWXkL,Jolene,Dolly Parton,Jolene,50.0,0.545,0.429,11.0,0.6723749999999997,1.0,0.047,0.161,0.009,0.169,0.555,107.623,4.0,country,relaxed,0.23809500000000003,-0.12600000000000006,0.233805,0.091931,0.5142
spotify:track:rfqWVc7c4BvFI4wjXm32D0,Midnight Rain,Skylar Rivers,Your Rain Collection,62.0,0.774,0.568,5.0,-4.451,0.0,0.199,0.024,0.012,0.146,0.325,99.897,4.0,hiphop,chill,0.1846,0.24299999999999994,0.43963199999999997,0.010368000000000002,0.5326
spotify:track:RwW5M9LvBt6MxzE0xpISPJ,Dark Night,Riley Stone,Your Night Collection,77.0,0.694,0.64,6.0,-3.85,0.0,0.079,0.281,0.018,0.229,0.628,141.02,3.0,pop,happy,0.40192,0.01200000000000001,0.44416,0.10116,0.6514
spotify:track:b0wwhA7ydj5WqYn7Fh7Ecv,Rising Dream,Sam Cole,The Dream EP,83.0,0.748,0.605,0.0,-3.867,0.0,0.074,0.312,0.022,0.088,0.576,100.338,3.0,pop,happy,0.34847999999999996,0.029000000000000026,0.45254,0.12324,0.6363
spotify:track:XuWpJuaOxZZc0xWBJAx6FT,Lost Sky,Riley Rivers,Your Sky Sessions,76.0,0.748,0.725,6.0,-4.21,1.0,0.094,0.238,0.03,0.109,0.806,97.89,4.0,pop,happy,0.58435,-0.08100000000000007,0.5423,0.06545000000000001,0.7643
spotify:track:j6YZrIVFWr2eLYO9nVugBl,Reptilia,The Strokes,Room on Fire,72.0,1.0,0.621,9.0,-2.218,1.0,0.062,0.011,0.058,0.058,0.468,110.111,4.0,rock,energetic,0.290628,0.15299999999999997,0.621,0.004169,0.6735
spotify:track:spsgPUkzWGszFD3dbWgkgY,Crystal Voice,Jamie Page,Your Voice EP,88.0,0.757,0.832,8.0,-7.023,0.0,0.076,0.18,0.023,0.163,0.729,115.846,4.0,pop,happy,0.606528,0.10299999999999998,0.6298239999999999,0.030240000000000006,0.7683
spotify:track:HRBlofZLCxu2Mjuzp2yWDm,Fading Shadow,Morgan Cross,Shadow Sessions,66.0,0.408,0.676,2.0,-5.002,1.0,0.073,0.147,0.069,0.167,1.0,120.036,4.0,rock,happy,0.676,-0.32399999999999995,0.275808,0.04762799999999999,0.7252
spotify:track:uwOO7w4MqjbvwfZKMl2DdX,Neon Moon,Nightly,Nightly,91.0,0.83,0.749,1.0,-11.888625,0.0,0.044,0.168,0.026,0.216,0.632,101.234,4.0,pop,happy,0.473368,0.11699999999999999,0.62167,0.042168000000000004,0.7265
spotify:track:ZluG47Je7ejPzvbNqfkRjH,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.283,0.463,3.0,-11.888625,1.0,0.057,0.494125,0.1365,0.095,0.14,117.578,3.0,classical,sad,0.06482,0.323,0.131029,0.26534512499999996,0.2798
spotify:track:kXj7tC4jLlf7byz8FoCr9g,Telepatia,Kali Uchis,Sin Miedo,81.0,0.733,0.627,5.0,-3.353,0.0,0.091,0.037,0.032,0.117,0.813,114.371,4.0,pop,happy,0.509751,-0.18599999999999994,0.45959099999999997,0.013800999999999999,0.7332
spotify:track:HrD6JZkxqLXWBqz8I5HZCQ,Neon Heart,Quinn Page,Heart,76.0,0.723,0.698,3.0,-5.97,1.0,0.077,0.0,0.005,0.182,0.5605,128.492,4.0,pop,energetic,0.391229,0.13749999999999996,0.5046539999999999,0.0,0.6505
spotify:track:6B10MDbMvkH8fjgKM6tW9Z,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik,75.0,0.374,0.632,1.0,-4.948,1.0,0.087,0.013,0.057,0.176,0.528,128.679,4.0,rock,energetic,0.333696,0.10399999999999998,0.236368,0.004784,0.513
spotify:track:GRBakmsZaNKIi0WZR2HAoI,Fire Storm,Skylar Voss,A Storm Sessions,74.0,0.591,0.782,7.0,-3.828,1.0,0.114,0.226,0.023,0.135,0.787,113.759,4.0,pop,happy,0.615434,-0.0050000000000000044,0.462162,0.04926799999999999,0.7267
spotify:track:sk5bcYklNvqo9Fqy8ES1C6,Raining Blood,Slayer,Reign in Blood,56.0,0.375,0.982,9.0,-4.883,1.0,0.06,0.097,0.1365,0.154,1.0,177.28012499999997,4.0,metal,happy,0.982,-0.018000000000000016,0.36824999999999997,0.0017460000000000017,0.8070999999999999
spotify:track:rXuKuKb8CaKxeuhYSaS5pg,Fading Shadow,Taylor Woods,A Shadow Chronicles,73.0,0.728,0.3321249999999998,11.0,-6.401,1.0,0.199,0.076,0.008,0.116,0.661,103.56,4.0,hiphop,happy,0.21953462499999987,-0.32887500000000025,0.24178699999999984,0.05075850000000001,0.5824374999999999
spotify:track:gZQaov3IvSqWhTxkKs2nMw,Open Light,Sam Page,Your Light Diaries,75.0,0.386,0.77,8.0,-4.776,1.0,0.039,0.125,0.038,0.34,0.422,134.091,3.0,rock,angry,0.32494,0.34800000000000003,0.29722000000000004,0.028749999999999998,0.5156
spotify:track:o3P3xdxEogQqeGOeT16voU,Lean On (remix),"Major Lazer, J Balvin",Peace Is the Mission,67.0,0.654,0.768,11.0,-4.994,1.0,0.046,0.24,0.053,0.096,0.588,105.415,4.0,latin,energetic,0.451584,0.18000000000000005,0.502272,0.05567999999999999,0.6618
spotify:track:r1il3K6YVt8gk0dHAfJHXt,Alright,Kendrick Lamar,To Pimp a Butterfly,87.0,0.664,0.789,7.0,-7.256,1.0,0.199,0.109,0.007,0.247,0.739,53.40312500000002,4.0,hiphop,happy,0.583071,0.050000000000000044,0.523896,0.022998999999999995,0.7315
spotify:track:I6hkcu2anh4dOFTZJAgvIR,Broken Heart,Quinn Ray,Your Heart Diaries,84.0,0.553,0.651,2.0,-7.957,1.0,0.064,0.156,0.028,0.163,0.532,106.561,4.0,pop,motivational,0.34633200000000003,0.119,0.360003,0.054444,0.5740000000000001
spotify:track:ekg895I1jWqv7vBEQCDwfm,Broken Night,Riley Voss,Your Night Sessions,84.0,0.742,0.688,9.0,-7.526,1.0,0.113,0.342,0.008,0.115,0.469,99.18,4.0,pop,energetic,0.32267199999999996,0.21899999999999997,0.510496,0.10670400000000002,0.6165999999999999
spotify:track:qZ2Ux6Z1cJtX62wX1JWay4,Midnight Voice,Sam Cross,The Voice Sessions,75.0,0.437,0.652,7.0,-5.647,1.0,0.048,0.191,0.082,0.118,0.452,101.301,4.0,rock,motivational,0.294704,0.2,0.284924,0.066468,0.5075000000000001
spotify:track:mgaZJkv65iGRhVZXelCRIl,Distant Rain,Alex Voss,Our Rain,78.0,0.621,0.761,11.0,-7.879,0.0,0.104,0.12,0.014,0.148,0.814,139.852,5.0,pop,happy,0.619454,-0.052999999999999936,0.47258100000000003,0.028679999999999997,0.7402000000000001
spotify:track:qRdYJN4BOeN6f5GsgqQoxu,Lean On,"Major Lazer, MO",Peace Is the Mission,85.0,0.606,0.82,9.0,-5.303,0.0,0.087,0.061,0.1365,0.3658749999999999,1.0,124.513,4.0,electronic,happy,0.82,-0.18000000000000005,0.49692,0.010980000000000002,0.8278
spotify:track:Pc6n5Ra4vUKEwXUD7Qbe5l,Midnight Star,Jamie Stone,A Star Collection,70.0,0.781,0.576,7.0,-3.708,0.0,0.039,0.044,0.029,0.1,0.69,140.63,4.0,pop,happy,0.39743999999999996,-0.11399999999999999,0.449856,0.018656000000000002,0.6831
spotify:track:0iVWnHbdg7xKQ7R7D8Lyeh,Laugh Now Cry Later,"Drake, Lil Durk",Certified Lover Boy,76.0,0.789,0.575,9.0,-5.063,0.0,0.199,0.095,0.008,0.051,0.497,90.278,4.0,hiphop,chill,0.285775,0.07799999999999996,0.453675,0.04037500000000001,0.608
spotify:track:FkmdB6K3JGMLrstQRODj0J,Neon Heart,Riley Stone,Our Heart,75.0,0.738,0.6835,7.0,-4.171,1.0,0.118,0.176,0.006,0.207,0.444,105.348,4.0,pop,energetic,0.303474,0.2395,0.504423,0.055704,0.60405
spotify:track:lWapvBQSZbSCGtgYKhHIe3,Neon Storm,Quinn Woods,A Storm,74.0,0.872,0.738,8.0,-8.732,0.0,0.199,0.111,0.032,0.07,0.318,84.798,4.0,hiphop,energetic,0.234684,0.42,0.643536,0.029082,0.6102000000000001
spotify:track:WKvrAc6bNBR5WFmSsOeWR4,Distant Voice,Chris Rivers,A Voice,91.0,0.672,0.804,1.0,-4.689,0.0,0.089,0.207,0.03,0.163,0.656,119.701,4.0,pop,happy,0.527424,0.14800000000000002,0.5402880000000001,0.04057199999999999,0.7052
spotify:track:b65PM0s7GxkKMsabkQTGXM,Neon Light,Skylar Stone,Your Light Chronicles,79.0,0.89,0.866,1.0,-4.773,0.0,0.199,0.143,0.021,0.13,0.414,87.294,4.0,hiphop,angry,0.35852399999999995,0.452,0.77074,0.019162,0.6924
spotify:track:0WzsBtDY53Z6cNI0dLKiUs,Fast Car,Tracy Chapman,Tracy Chapman,45.0,0.652,0.6835,3.0,-3.383,0.0,0.087,0.241,0.069,0.235,0.39,116.21,4.0,country,energetic,0.266565,0.2935,0.44564200000000004,0.0762765,0.55665
spotify:track:luHy7GBTp7YsEqmGv0lH8w,Kiss Me More,"Doja Cat, SZA",Planet Her,78.0,0.654,0.65,10.0,-5.953,1.0,0.106,0.291,0.005,0.242,0.567,120.298,4.0,pop,energetic,0.36855,0.08300000000000007,0.42510000000000003,0.10184999999999998,0.618
spotify:track:FmkEn2VALR4atWv5inMkGN,Midnight Wave,Drew Stone,A Wave Collection,81.0,0.809,0.803,7.0,-4.855,0.0,0.183,0.123,0.035,0.184,0.449,98.159,4.0,hiphop,angry,0.360547,0.35400000000000004,0.6496270000000001,0.024230999999999992,0.6632
spotify:track:SD73p2Y00OjfHpjwgeFlvT,Open Voice,Quinn Voss,A Voice EP,77.0,0.615,0.537,1.0,-5.55,1.0,0.108,0.038,0.027,0.19,0.496,108.727,4.0,pop,relaxed,0.26635200000000003,0.041000000000000036,0.330255,0.017594,0.544
spotify:track:zF2PclXB0LNxV2rRA6Fsev,Positions,Ariana Grande,Positions,79.0,0.757,0.726,7.0,-7.442,1.0,0.05,0.248,0.015,0.166,0.621,134.647,4.0,pop,happy,0.45084599999999997,0.10499999999999998,0.549582,0.067952,0.6933
spotify:track:lL3l2guFo3hA6qaa2ra6dv,Neon Voice,Quinn Banks,Voice Sessions,87.0,0.678,0.589,11.0,-5.677,0.0,0.084,0.199,0.013,0.051,0.745,140.504,4.0,pop,happy,0.438805,-0.15600000000000003,0.39934200000000003,0.08178900000000001,0.6781
spotify:track:Kff6S1PRiTb86eT8dKEaS5,Smells Like Teen Spirit,Nirvana,Nevermind,60.0,0.455,0.823,8.0,-3.327,1.0,0.076,0.051,0.075,0.146,0.542,110.959,3.0,rock,motivational,0.446066,0.2809999999999999,0.374465,0.009027000000000002,0.6002000000000001
spotify:track:wAJGiYNdXcP4YT5YURp2lh,Neon Storm,Skylar Banks,Storm Sessions,75.0,0.71,0.6835,10.0,-6.621,0.0,0.199,0.494125,0.03,0.233,0.646,86.074,4.0,hiphop,happy,0.441541,0.03749999999999998,0.48528499999999997,0.1563905625,0.67645
spotify:track:gPsj6twWc1xXTYdhc471ZM,Broken Crown,The Ravens,Dark Horizon,71.0,0.418,0.911,2.0,-5.409,1.0,0.087,0.015,0.031,0.22,0.597,156.227,5.0,rock,motivational,0.543867,0.31400000000000006,0.38079799999999997,0.0013349999999999994,0.6375
spotify:track:Jf5LTC7wVYhs4sJPPLj6xG,Differences,Ginuwine,Ginuwine...the Bachelor,71.0,0.575,0.772,6.0,-6.405,0.0,0.079,0.171,0.069,0.133,0.5605,95.605,4.0,rnb,motivational,0.43270600000000004,0.21150000000000002,0.44389999999999996,0.038988,0.6283
spotify:track:xZATJnqaHIRsy1W8DbZMUO,Open Shadow,Taylor Page,Your Shadow Diaries,53.0,0.494,0.802,9.0,-5.677,0.0,0.049,0.0,0.1365,0.119,0.449,111.663,4.0,rock,angry,0.36009800000000003,0.35300000000000004,0.39618800000000004,0.0,0.5684
spotify:track:nEvcq9UCABpByBTuykFL7G,Fade,Alan Walker,Different World,66.0,0.851,0.812,10.0,-2.509,0.0,0.072,0.058,0.1365,0.097,0.517,139.262,4.0,electronic,energetic,0.41980400000000007,0.29500000000000004,0.6910120000000001,0.010903999999999997,0.7057
